SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1181,BPK,312,BRNBY,22,18,<null>,TUT
1181,BPK,312,BRNBY,22,5,<null>,TUT
1181,BPK,325,BRNBY,55,53,Leanne Ramer,SEC
1181,BPK,325,BRNBY,55,53,Diana Bedoya,SEC
1181,BPK,326,BRNBY,64,63,Leanne Ramer,LEC
1181,BPK,326,BRNBY,32,31,<null>,LAB
1181,BPK,326,BRNBY,32,32,<null>,LAB
1181,BPK,340,BRNBY,60,58,Stephen Brown,LEC
1181,BPK,342,BRNBY,30,22,Anthony Leyland,SEC
1181,BPK,343,BRNBY,40,39,Ryan Dill,LEC
1181,BPK,343,BRNBY,20,20,<null>,LAB
1181,BPK,343,BRNBY,20,19,<null>,LAB
1181,BPK,351,BRNBY,15,17,Darleen Bemister,PRA
1181,BPK,351,OFFST,15,1,Darleen Bemister,PRA
1181,BPK,351,OFFST,10,0,<null>,PRA
1181,BPK,352,BRNBY,15,7,Darleen Bemister,PRA
1181,BPK,352,OFFST,15,0,Darleen Bemister,PRA
1181,BPK,352,OFFST,15,0,<null>,PRA
1181,BPK,407,BRNBY,20,19,James Carter,LAB
1181,BPK,407,BRNBY,20,11,James Carter,LAB
1181,BPK,407,BRNBY,20,12,James Carter,LAB
1181,BPK, 408W,BRNBY,20,14,Nadine Wicks,LEC
1181,BPK, 408W,BRNBY,20,14,Nadine Wicks,LAB
1181,BPK, 408W,BRNBY,20,14,Angela Brooks-Wilson,LAB
1181,BPK,415,BRNBY,45,40,Daniel Marigold,LEC
1181,BPK,417,BRNBY,40,24,Diana Bedoya,LEC
1181,BPK,420,BRNBY,40,31,Damon Poburko,LEC
1181,BPK,420,BRNBY,20,14,Damon Poburko,TUT
1181,BPK,420,BRNBY,20,17,Damon Poburko,TUT
1181,BPK,421,BRNBY,27,15,Peter Ruben,LEC
1181,BPK,443,BRNBY,32,13,Dave Clarke,LEC
1181,BPK,443,BRNBY,19,13,<null>,LAB
1181,BPK,443,BRNBY,16,0,<null>,LAB
1181,BPK,444,BRNBY,44,42,Victoria Claydon,LEC
1181,BPK,444,BRNBY,22,21,<null>,LAB
1181,BPK,444,BRNBY,22,21,<null>,LAB
1181,BPK,446,BRNBY,39,20,Charles Krieger,LEC
1181,BPK,448,BRNBY,69,48,Joaquin Hoffer,LEC
1181,BPK,451,BRNBY,15,8,Darleen Bemister,PRA
1181,BPK,451,OFFST,15,0,Darleen Bemister,PRA
1181,BPK,451,OFFST,15,0,<null>,PRA
1181,BPK, 451W,BRNBY,15,0,Darleen Bemister,PRA
1181,BPK, 451W,OFFST,0,0,Darleen Bemister,PRA
1181,BPK,452,BRNBY,10,3,Darleen Bemister,PRA
1181,BPK,452,OFFST,15,0,Darleen Bemister,PRA
1181,BPK,452,OFFST,10,1,<null>,PRA
1181,BPK,453,BRNBY,5,2,Darleen Bemister,PRA
1181,BPK,453,OFFST,15,0,Darleen Bemister,PRA
1181,BPK,453,OFFST,10,0,<null>,PRA
1181,BPK,457,BRNBY,10,0,<null>,SEC
1181,BPK,459,BRNBY,10,0,<null>,SEC
1181,BPK,481,BRNBY,40,41,. TBD,LEC
1181,BPK,481,BRNBY,40,41,Stephen Brown,LEC
1181,BPK,481,BRNBY,20,22,. TBD,TUT
1181,BPK,481,BRNBY,20,19,. TBD,TUT
1181,BPK,482,BRNBY,16,8,Anne-Kristina Arnold,LEC
1181,BPK,491,BRNBY,5,2,<null>,SEC
1181,BPK,495,BRNBY,5,3,<null>,SEC
1181,BPK,496,BRNBY,10,6,<null>,SEC
1181,BPK,498,BRNBY,10,13,<null>,SEC
1181,BPK,499,BRNBY,5,3,<null>,SEC
1181,BPK,805,BRNBY,5,4,<null>,SEC
1181,BPK,807,BRNBY,15,8,Miriam Rosin,SEM
1181,BPK,807,BRNBY,15,8,Peter Ruben,SEM
1181,BPK,840,BRNBY,10,0,<null>,SEC
1181,BPK,840,BRNBY,10,8,Stephen Robinovitch,SEM
1181,BPK,898,BRNBY,30,28,<null>,SEC
1181,BPK,899,BRNBY,30,28,<null>,SEC
1181,BUEC,232,BRNBY,250,242,Andrew Flostrand,LEC
1181,BUEC,232,SURRY,96,95,George Zhang,LEC
1181,BUEC,232,BRNBY,200,170,Andrew Flostrand,LEC
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,232,SURRY,24,0,<null>,OPL
1181,BUEC,232,SURRY,24,0,<null>,OPL
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,232,BRNBY,25,0,<null>,OPL
1181,BUEC,333,BRNBY,70,72,Marie Rekkas,LEC
1181,BUEC,333,BRNBY,14,14,<null>,TUT
1181,BUEC,333,BRNBY,15,17,<null>,TUT
1181,BUEC,333,BRNBY,12,13,<null>,TUT
1181,BUEC,333,BRNBY,13,14,<null>,TUT
1181,BUEC,333,BRNBY,13,14,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,35,36,Bertille Antoine,LEC
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,14,15,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,TUT
1181,BUEC,333,BRNBY,10,10,<null>,TUT
1181,BUEC,333,BRNBY,11,11,<null>,TUT
1181,BUEC,333,BRNBY,0,0,<null>,OPL
1181,BUEC,333,BRNBY,0,0,<null>,OPL
1181,BUS,200,BRNBY,110,98,Wayne Rawcliffe,LEC
1181,BUS,200,BRNBY,110,96,Jeannette Paschen,LEC
1181,BUS,202,BRNBY,68,68,Alan Jones,LEC
1181,BUS,202,BRNBY,25,22,<null>,SEM
1181,BUS,202,BRNBY,25,24,<null>,SEM
1181,BUS,202,BRNBY,25,22,<null>,SEM
1181,BUS,202,BRNBY,76,76,Matthew Martell,LEC
1181,BUS,202,BRNBY,27,27,<null>,SEM
1181,BUS,202,BRNBY,25,25,<null>,SEM
1181,BUS,202,BRNBY,24,24,<null>,SEM
1181,BUS,207,BRNBY,150,120,Seeparsad Matadeen,LEC
1181,BUS,207,SURRY,100,99,M. Emrul Hasan,LEC
1181,BUS,207,BRNBY,130,114,Seeparsad Matadeen,LEC
1181,BUS,216,BRNBY,35,14,Colleen Stevenson,LEC
1181,BUS, 217W,BRNBY,45,42,Susan Christie-Bell,LEC
1181,BUS, 217W,BRNBY,45,44,Susan Christie-Bell,LEC
1181,BUS, 217W,BRNBY,45,45,Sean McKenna,LEC
1181,BUS,221,BRNBY,60,58,Tara Immell,LEC
1181,BUS,221,BRNBY,60,48,Tara Immell,LEC
1181,BUS,225,METRO,100,95,<null>,SEC
1181,BUS,225,OFFST,60,1,<null>,SEC
1181,BUS,225,OFFST,60,20,<null>,SEC
1181,BUS,233,BRNBY,60,53,Sasha Ramnarine,SEM
1181,BUS,233,BRNBY,60,51,Sasha Ramnarine,SEM
1181,BUS,237,BRNBY,216,200,Chin Swee Seah,LEC
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,23,<null>,LAB
1181,BUS,237,BRNBY,24,22,<null>,LAB
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,21,<null>,LAB
1181,BUS,237,BRNBY,24,18,<null>,LAB
1181,BUS,237,BRNBY,24,20,<null>,LAB
1181,BUS,237,SURRY,96,87,Chin Swee Seah,LEC
1181,BUS,237,SURRY,24,22,<null>,LAB
1181,BUS,237,SURRY,24,19,<null>,LAB
1181,BUS,237,SURRY,24,22,<null>,LAB
1181,BUS,237,SURRY,24,24,<null>,LAB
1181,BUS,237,BRNBY,144,136,Ahmad Bisher,LEC
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,24,<null>,LAB
1181,BUS,237,BRNBY,24,23,<null>,LAB
1181,BUS,237,BRNBY,24,22,<null>,LAB
1181,BUS,237,BRNBY,24,22,<null>,LAB
1181,BUS,237,BRNBY,24,21,<null>,LAB
1181,BUS,238,BRNBY,60,54,Joanna Buczkowska,LEC
1181,BUS,238,SURRY,60,45,Simon Ford,LEC
1181,BUS,251,BRNBY,168,161,Elizabeth Macdonald,LEC
1181,BUS,251,BRNBY,24,24,<null>,TUT
1181,BUS,251,BRNBY,24,24,<null>,TUT
1181,BUS,251,BRNBY,24,22,<null>,TUT
1181,BUS,251,BRNBY,24,24,<null>,TUT
1181,BUS,251,BRNBY,24,24,<null>,TUT
1181,BUS,251,BRNBY,24,21,<null>,TUT
1181,BUS,251,BRNBY,24,22,<null>,TUT
1181,BUS,251,SURRY,72,60,Susan Bubra,LEC
1181,BUS,251,SURRY,24,21,<null>,TUT
1181,BUS,251,SURRY,24,20,<null>,TUT
1181,BUS,251,SURRY,24,19,<null>,TUT
1181,BUS,251,SURRY,24,0,<null>,TUT
1181,BUS,251,BRNBY,167,144,Arsineh Garabedian,LEC
1181,BUS,251,BRNBY,24,19,<null>,TUT
1181,BUS,251,BRNBY,23,16,<null>,TUT
1181,BUS,251,BRNBY,24,24,<null>,TUT
1181,BUS,251,BRNBY,24,21,<null>,TUT
1181,BUS,251,BRNBY,24,23,<null>,TUT
1181,BUS,251,BRNBY,24,23,<null>,TUT
1181,BUS,251,BRNBY,24,18,<null>,TUT
1181,BUS,254,BRNBY,192,179,Kwai Man Teresa Fung,LEC
1181,BUS,254,BRNBY,24,22,<null>,TUT
1181,BUS,254,BRNBY,24,19,<null>,TUT
1181,BUS,254,BRNBY,24,23,<null>,TUT
1181,BUS,254,BRNBY,24,22,<null>,TUT
1181,BUS,254,BRNBY,24,23,<null>,TUT
1181,BUS,254,BRNBY,24,24,<null>,TUT
1181,BUS,254,BRNBY,24,24,<null>,TUT
1181,BUS,254,BRNBY,24,22,<null>,TUT
1181,BUS,254,SURRY,72,56,Matthew Martell,LEC
1181,BUS,254,SURRY,24,21,<null>,TUT
1181,BUS,254,SURRY,24,21,<null>,TUT
1181,BUS,254,SURRY,24,14,<null>,TUT
1181,BUS,254,SURRY,24,0,<null>,TUT
1181,BUS,254,BRNBY,120,94,Kwai Man Teresa Fung,LEC
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,254,BRNBY,24,21,<null>,TUT
1181,BUS,254,BRNBY,24,23,<null>,TUT
1181,BUS,254,BRNBY,24,20,<null>,TUT
1181,BUS,254,BRNBY,24,21,<null>,TUT
1181,BUS,254,BRNBY,24,9,<null>,TUT
1181,BUS,254,BRNBY,24,0,<null>,TUT
1181,BUS,272,BRNBY,144,144,Christopher Zatzick,LEC
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,BRNBY,24,24,Christopher Zatzick,TUT
1181,BUS,272,SURRY,96,87,Lieke Ten Brummelhuis,LEC
1181,BUS,272,SURRY,24,24,Lieke Ten Brummelhuis,TUT
1181,BUS,272,SURRY,24,24,Lieke Ten Brummelhuis,TUT
1181,BUS,272,SURRY,24,19,Lieke Ten Brummelhuis,TUT
1181,BUS,272,SURRY,24,20,Lieke Ten Brummelhuis,TUT
1181,BUS,272,BRNBY,112,110,Lieke Ten Brummelhuis,LEC
1181,BUS,272,BRNBY,22,22,<null>,TUT
1181,BUS,272,BRNBY,22,22,<null>,TUT
1181,BUS,272,BRNBY,22,22,<null>,TUT
1181,BUS,272,BRNBY,23,23,<null>,TUT
1181,BUS,272,BRNBY,23,21,<null>,TUT
1181,BUS,272,BRNBY,144,140,Christopher Zatzick,LEC
1181,BUS,272,BRNBY,24,23,<null>,TUT
1181,BUS,272,BRNBY,24,24,<null>,TUT
1181,BUS,272,BRNBY,24,24,<null>,TUT
1181,BUS,272,BRNBY,24,23,<null>,TUT
1181,BUS,272,BRNBY,24,23,<null>,TUT
1181,BUS,272,BRNBY,24,23,<null>,TUT
1181,BUS,303,BRNBY,60,61,Thomas Culham,LEC
1181,BUS,303,SURRY,60,42,Kathleen Burke,LEC
1181,BUS,303,BRNBY,60,55,Kathleen Burke,LEC
1181,BUS,303,BRNBY,60,58,Daniel Hooley,LEC
1181,BUS,303,BRNBY,60,54,Michaela Lucas,LEC
1181,BUS,303,BRNBY,60,48,Daniel Hooley,LEC
1181,BUS,311,BRNBY,60,54,Steve Gibson,LEC
1181,BUS,312,BRNBY,145,140,George Blazenko,LEC
1181,BUS,312,BRNBY,144,127,George Blazenko,LEC
1181,BUS,314,SURRY,55,29,Andrew Harries,LEC
1181,BUS,314,BRNBY,45,31,Manroop Padda,LEC
1181,BUS,315,BRNBY,80,74,M. Emrul Hasan,LEC
1181,BUS,315,BRNBY,80,53,Wan-Ju Hsiao,LEC
1181,BUS,316,BRNBY,50,44,Ying Duan,LEC
1181,BUS,316,SURRY,50,19,Andrey Pavlov,LEC
1181,BUS,316,BRNBY,50,37,Ying Duan,LEC
1181,BUS,320,BRNBY,60,48,Dennis Chung,LEC
1181,BUS,320,BRNBY,60,51,Dennis Chung,LEC
1181,BUS,321,BRNBY,45,36,Kim Trottier,LEC
1181,BUS,321,BRNBY,45,24,Kim Trottier,LEC
1181,BUS,322,BRNBY,44,31,Mark Shaughnessy,LEC
1181,BUS,322,BRNBY,45,31,Mark Shaughnessy,LEC
1181,BUS,325,METRO,100,88,<null>,SEC
1181,BUS,325,OFFST,60,4,<null>,SEC
1181,BUS,325,OFFST,60,5,<null>,SEC
1181,BUS,326,METRO,60,43,<null>,SEC
1181,BUS,326,OFFST,60,2,<null>,SEC
1181,BUS,326,OFFST,60,4,<null>,SEC
1181,BUS,327,METRO,60,16,<null>,SEC
1181,BUS,327,OFFST,60,0,<null>,SEC
1181,BUS,327,OFFST,60,0,<null>,SEC
1181,BUS,329,BRNBY,50,49,Susan Bubra,LEC
1181,BUS,329,BRNBY,50,40,Michael Shields,LEC
1181,BUS,329,BRNBY,50,34,Susan Bubra,LEC
1181,BUS,336,BRNBY,175,172,Andrew Flostrand,LEC
1181,BUS,336,SURRY,96,0,<null>,LEC
1181,BUS,336,SURRY,96,39,Amir Azaron,LEC
1181,BUS,336,BRNBY,150,139,Andrew Flostrand,LEC
1181,BUS,336,BRNBY,25,0,<null>,OPL
1181,BUS,336,BRNBY,25,0,<null>,OPL
1181,BUS,336,SURRY,24,0,<null>,OPL
1181,BUS,336,SURRY,24,0,<null>,OPL
1181,BUS,336,BRNBY,25,0,<null>,OPL
1181,BUS,336,BRNBY,25,0,<null>,OPL
1181,BUS,336,SURRY,24,0,<null>,OPL
1181,BUS,336,SURRY,24,0,<null>,OPL
1181,BUS,336,BRNBY,24,0,<null>,OPL
1181,BUS,338,SURRY,45,22,Douglas Fast,LEC
1181,BUS,340,BRNBY,60,53,Michael MacDougall,LEC
1181,BUS,341,BRNBY,60,42,Ronald Prasad,LEC
1181,BUS,343,BRNBY,216,186,Cluny South,LEC
1181,BUS,343,BRNBY,18,18,<null>,TUT
1181,BUS,343,BRNBY,18,18,<null>,TUT
1181,BUS,343,BRNBY,18,18,<null>,TUT
1181,BUS,343,BRNBY,18,17,<null>,TUT
1181,BUS,343,BRNBY,18,16,<null>,TUT
1181,BUS,343,BRNBY,18,16,<null>,TUT
1181,BUS,343,BRNBY,18,16,<null>,TUT
1181,BUS,343,BRNBY,18,11,<null>,TUT
1181,BUS,343,BRNBY,18,14,<null>,TUT
1181,BUS,343,BRNBY,18,13,<null>,TUT
1181,BUS,343,BRNBY,18,18,<null>,TUT
1181,BUS,343,BRNBY,18,11,<null>,TUT
1181,BUS,343,SURRY,90,80,Cluny South,LEC
1181,BUS,343,SURRY,18,18,<null>,TUT
1181,BUS,343,SURRY,18,18,<null>,TUT
1181,BUS,343,SURRY,18,18,<null>,TUT
1181,BUS,343,SURRY,18,12,<null>,TUT
1181,BUS,343,SURRY,18,14,<null>,TUT
1181,BUS,345,BRNBY,35,28,Francesco Papania,SEM
1181,BUS,345,SURRY,35,28,Cluny South,SEM
1181,BUS,346,BRNBY,50,45,Chang Hoon Oh,LEC
1181,BUS,347,BRNBY,36,32,Steven Kates,LEC
1181,BUS,347,BRNBY,18,18,<null>,TUT
1181,BUS,347,BRNBY,18,14,<null>,TUT
1181,BUS,347,BRNBY,36,34,Judith Zaichkowsky,LEC
1181,BUS,347,BRNBY,18,18,<null>,TUT
1181,BUS,347,BRNBY,18,0,<null>,TUT
1181,BUS,347,BRNBY,18,16,<null>,TUT
1181,BUS, 360W,BRNBY,35,30,Kevin Stewart,LEC
1181,BUS, 360W,BRNBY,35,22,Kevin Stewart,LEC
1181,BUS, 360W,BRNBY,35,26,Kevin Stewart,LEC
1181,BUS, 360W,BRNBY,35,35,Robin Elliott,LEC
1181,BUS, 360W,SURRY,35,19,Christian Venhuizen,LEC
1181,BUS, 360W,SURRY,35,15,Christian Venhuizen,LEC
1181,BUS, 360W,BRNBY,35,11,Leanne Barlow,LEC
1181,BUS, 360W,BRNBY,35,35,Robin Elliott,LEC
1181,BUS, 360W,BRNBY,35,34,Robin Elliott,LEC
1181,BUS, 360W,BRNBY,35,35,Eric Tung,LEC
1181,BUS,361,BRNBY,60,37,Michael Huenefeld,LEC
1181,BUS,361,SURRY,60,52,Jan Kietzmann,LEC
1181,BUS,362,BRNBY,60,56,Landon Kleis,LEC
1181,BUS,362,BRNBY,20,19,<null>,LAB
1181,BUS,362,BRNBY,20,17,<null>,LAB
1181,BUS,362,BRNBY,20,20,<null>,LAB
1181,BUS,362,SURRY,30,18,Richard Wong,LEC
1181,BUS,362,SURRY,15,13,<null>,LAB
1181,BUS,362,SURRY,15,5,<null>,LAB
1181,BUS,362,SURRY,20,0,<null>,LAB
1181,BUS,374,BRNBY,140,89,Medha Satish Kumar,LEC
1181,BUS,381,BRNBY,150,149,Elizabeth Phillips,LEC
1181,BUS,381,SURRY,96,71,Bahareh Assadi,LEC
1181,BUS,393,BRNBY,72,72,Shafik Bhalloo,LEC
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,SURRY,72,72,James Pflanz,LEC
1181,BUS,393,SURRY,18,18,<null>,TUT
1181,BUS,393,SURRY,18,18,<null>,TUT
1181,BUS,393,SURRY,18,18,<null>,TUT
1181,BUS,393,SURRY,18,18,<null>,TUT
1181,BUS,393,BRNBY,72,68,Robert Adamson,LEC
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,17,<null>,TUT
1181,BUS,393,BRNBY,18,15,<null>,TUT
1181,BUS,393,BRNBY,72,70,Shafik Bhalloo,LEC
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,17,<null>,TUT
1181,BUS,393,BRNBY,18,17,<null>,TUT
1181,BUS,393,BRNBY,54,48,Robert Adamson,LEC
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,18,<null>,TUT
1181,BUS,393,BRNBY,18,12,<null>,TUT
1181,BUS,393,BRNBY,18,0,<null>,TUT
1181,BUS,401,BRNBY,34,28,Michael MacDougall,SEM
1181,BUS,401,BRNBY,27,20,Michael MacDougall,SEM
1181,BUS,404,SURRY,1,8,Sarah Lubik,LEC
1181,BUS,410,BRNBY,35,31,Patrick Lenouvel,SEM
1181,BUS,410,SURRY,35,21,Patrick Lenouvel,SEM
1181,BUS,413,BRNBY,35,16,Derek Yee,SEM
1181,BUS,413,BRNBY,35,16,Derek Yee,SEM
1181,BUS,413,BRNBY,35,30,M. Emrul Hasan,SEM
1181,BUS,417,BRNBY,35,26,Jose Carlos Lopes da Costa,SEM
1181,BUS,417,BRNBY,34,14,Jose Carlos Lopes da Costa,SEM
1181,BUS,418,BRNBY,35,31,Amal Hili,SEM
1181,BUS,418,BRNBY,35,35,Amal Hili,SEM
1181,BUS,419,BRNBY,35,23,Frederick Willeboordse,SEM
1181,BUS,419,BRNBY,35,23,Frederick Willeboordse,SEM
1181,BUS,420,BRNBY,35,25,Elizabeth Macdonald,SEM
1181,BUS,420,BRNBY,35,34,Arsineh Garabedian,SEM
1181,BUS,420,BRNBY,35,15,Elizabeth Macdonald,SEM
1181,BUS,421,BRNBY,35,25,Karel Hrazdil,SEM
1181,BUS,421,BRNBY,35,20,Karel Hrazdil,SEM
1181,BUS,421,BRNBY,35,31,Karel Hrazdil,SEM
1181,BUS,424,BRNBY,35,35,Johnny Jermias,SEM
1181,BUS,424,BRNBY,35,26,Johnny Jermias,SEM
1181,BUS,425,METRO,60,2,<null>,SEC
1181,BUS,425,OFFST,60,0,<null>,SEC
1181,BUS,425,OFFST,60,0,<null>,SEC
1181,BUS,426,BRNBY,35,32,Michael Favere-Marchesi,SEM
1181,BUS,426,BRNBY,35,18,Michael Favere-Marchesi,SEM
1181,BUS,432,BRNBY,35,32,David Thomas,LEC
1181,BUS,439,BRNBY,35,24,Jason Ho,SEM
1181,BUS,440,BRNBY,35,26,Alireza Saremi,SEM
1181,BUS,441,BRNBY,35,33,Jason Ho,LEC
1181,BUS,443,SURRY,35,25,Lisa Papania,SEM
1181,BUS,443,BRNBY,45,31,Shawn Smith,SEM
1181,BUS,444,BRNBY,35,32,Zahra Ladha,SEM
1181,BUS,445,BRNBY,35,30,Yupin Yang,SEM
1181,BUS,446,BRNBY,27,11,Yupin Yang,SEM
1181,BUS,447,BRNBY,38,38,Emily Treen,SEM
1181,BUS,447,BRNBY,35,29,Emily Treen,SEM
1181,BUS,448,BRNBY,35,34,Zahra Ladha,SEM
1181,BUS,449,SURRY,35,25,Christine Pitt,SEM
1181,BUS,453,SURRY,35,20,Timothy Ames,LEC
1181,BUS,453,BRNBY,45,31,Alia Sunderji,LEC
1181,BUS,453,VANCR,20,17,Jeremy Stone,LEC
1181,BUS,462,BRNBY,35,30,Jie Mein Goh,SEM
1181,BUS,462,BRNBY,35,33,Jie Mein Goh,SEM
1181,BUS,464,BRNBY,35,32,Francesco Papania,SEM
1181,BUS,464,BRNBY,35,24,Francesco Papania,SEM
1181,BUS,468,BRNBY,36,31,Landon Kleis,SEM
1181,BUS,468,SURRY,34,32,Richard Wong,SEM
1181,BUS,473,BRNBY,51,50,Srinivas Krishnamoorthy,SEM
1181,BUS,473,BRNBY,35,24,Chehrazade Aboukinane,SEM
1181,BUS,474,BRNBY,35,26,Ulrich Paschen,SEM
1181,BUS,474,BRNBY,22,21,Ulrich Paschen,SEM
1181,BUS,477,SURRY,35,18,Sarah Lubik,SEM
1181,BUS,477,BRNBY,45,31,Simon Ford,SEM
1181,BUS,478,BRNBY,35,30,Jerry Sheppard,SEM
1181,BUS,478,BRNBY,35,25,Jerry Sheppard,SEM
1181,BUS,478,BRNBY,35,32,Karen Ruckman,SEM
1181,BUS,478,BRNBY,34,32,Karen Ruckman,SEM
1181,BUS,478,SURRY,35,34,Rui Jorge Basto da Silva,SEM
1181,BUS,478,BRNBY,35,29,Pek-Hooi Soh,SEM
1181,BUS,478,BRNBY,35,28,Pek-Hooi Soh,SEM
1181,BUS,478,BRNBY,30,0,<null>,SEM
1181,BUS,478,BRNBY,35,34,Matthew Martell,SEM
1181,BUS,478,SURRY,34,32,Anthony Chan,SEM
1181,BUS,478,BRNBY,35,34,Rui Jorge Basto da Silva,SEM
1181,BUS,481,BRNBY,25,22,Natalie Zhao,SEM
1181,BUS,481,BRNBY,25,21,Peter Charlton,SEM
1181,BUS,482,BRNBY,25,10,James Utley,SEM
1181,BUS,483,BRNBY,25,12,Sasha Ramnarine,SEM
1181,BUS,484,BRNBY,25,16,James Utley,SEM
1181,BUS,485,BRNBY,24,21,Mitra Kiamanesh,SEM
1181,BUS,486,BRNBY,25,20,Ron Velin,SEM
1181,BUS,486,SURRY,25,4,Dianne Cyr,SEM
1181,BUS,488,BRNBY,25,13,Gervase Bushe,SEM
1181,BUS,493,VANCR,11,9,Glenn Powers,SEM
1181,BUS,494,SURRY,35,0,Robert Woodbury,SEM
1181,BUS,494,SURRY,35,0,Lisa Papania,SEM
1181,BUS,494,VANCR,20,17,Tara Mahoney,SEM
1181,BUS,498,BRNBY,1,1,Sarah Lubik,SEC
1181,BUS,498,BRNBY,3,3,Sarah Lubik,SEC
1181,BUS,498,BRNBY,1,1,Andrew Harries,SEC
1181,BUS,510,OFFST,42,35,Barbara Edwards,OLC
1181,BUS,510,SURRY,0,30,Marc Paulez,SEC
1181,BUS,511,OFFST,40,28,Thomas Brown,OLC
1181,BUS,552,OFFST,40,20,Mark Moore,OLC
1181,BUS,553,OFFST,40,14,Srinivas Krishnamoorthy,SEC
1181,BUS,554,OFFST,40,17,Landon Kleis,OLC
1181,BUS,555,OFFST,40,27,Carol Edwards,OLC
1181,BUS,555,OFFST,0,0,Scott Powell,SEM
1181,BUS,556,OFFST,40,29,Philip Grant,OLC
1181,BUS,556,SURRY,52,24,Clay Braziller,SEC
1181,BUS,556,VANCR,2,1,Michael Parent,SEC
1181,BUS,557,OFFST,45,43,Melissa McCrae,SEC
1181,BUS,557,SURRY,52,31,Dianne Cyr,SEC
1181,BUS,561,OFFST,40,20,Natiea Marie-Rhodes,SEC
1181,BUS,603,VANCR,60,46,Mark Wexler,LEC
1181,BUS,603,VANCR,45,23,Murray Low,LEC
1181,BUS,606,VANCR,1,1,Scott Powell,SEC
1181,BUS,607,VANCR,45,25,Eric Werker,SEM
1181,BUS,610,VANCR,1,1,Thomas Brown,SEC
1181,BUS,615,VANCR,1,0,Michael Parent,SEC
1181,BUS,636,VANCR,60,46,Jan Simon,LEC
1181,BUS,637,VANCR,60,45,Leyland Pitt,LEC
1181,BUS,641,VANCR,60,32,David Thomas,LEC
1181,BUS,643,VANCR,60,31,Andrew Harries,LEC
1181,BUS,644,VANCR,60,31,Jan Simon,LEC
1181,BUS,645,VANCR,60,31,Ian McCarthy,SEC
1181,BUS,646,VANCR,60,33,Paul Terry,LEC
1181,BUS,651,VANCR,60,46,Mark Moore,LEC
1181,BUS,653,VANCR,35,23,Zain Nayani,SEC
1181,BUS,660,OFFST,60,11,<null>,SEC
1181,BUS,660,OFFST,45,22,Arlene Cramer,SEC
1181,BUS,660,OFFST,45,22,Ulrike Radermacher,SEC
1181,BUS,660,OFFST,45,25,Carolyn Egri,SEC
1181,BUS,661,OFFST,60,11,<null>,SEC
1181,BUS,661,OFFST,45,22,Arlene Cramer,SEC
1181,BUS,661,OFFST,45,22,Mark Selman,SEC
1181,BUS,661,OFFST,60,11,<null>,SEC
1181,BUS,664,OFFST,60,11,<null>,SEM
1181,BUS,664,VANCR,45,26,Ian McCarthy,SEM
1181,BUS,670,VANCR,45,23,Marc Paulez,SEM
1181,BUS,696,VANCR,60,1,. Faculty,SEC
